id,address,categories,city,country,hours,keys,latitude,longitude,menus,name,postalCode,province,twitter,websites
AVwcx_WmByjofQCxiH1G,"107 W Main St","Brewery, Bar, and Beer Garden,Restaurant",Knoxville,US,"[{""day"":""Mon"",""hour"":""6:00 PM - 7:00 PM""},{""day"":""Sat"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Fri"",""hour"":""2:00 PM - 11:00 PM""},{""day"":""Sat"",""hour"":""11:00 am - 10:00 pm""},{""day"":""Sun"",""hour"":""1:00 PM - 5:00 PM""},{""day"":""Wed - Fri"",""hour"":""4:00 pm - 10:00 pm""},{""day"":""Thu"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Tue"",""hour"":""None""},{""day"":""Sun"",""hour"":""1:00 pm - 5:00 pm""},{""day"":""Wed"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Saturday"",""hour"":""11:00 am - 10:00 pm""}]",us/ia/knoxville/107wmainst/1317191401,41.31904497,-93.09934424,"[{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Cornucopia"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Rye Porter"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Blonde Fatale"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Hop Wrangler"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Black River Gumbo Stout"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Red Rambler"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Sidekick Kolsch"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Imperial Stout"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]},{""dateSeen"":[""2016-05-16T23:17:50Z""],""name"":""Hop Sutra"",""sourceURLs"":[""https://www.tripadvisor.com/Restaurant_Review-g38055-d4084208-Reviews-Peace_Tree_Brewing_Company-Knoxville_Iowa.html""]}]","Peace Tree Brewing Company",50138,IA,peacetreebrew,"http://www.peacetreebrewing.com,http://peacetreebrewing.com"
AVwdl4oQIN2L1WUfxVd9,"507 2nd Ave S","Brewery Tours,Private Tours,Tours,Food & Drink",Nashville,US,"",us/tn/nashville/5072ndaves/-1808732226,36.15649,-86.7717,"","Joyride Nashville",37210,TN,"",""
AVwdnq0i_7pvs4fz7rg_,"150 W Canal St",Brewery,Winooski,US,"[{""day"":""Sat"",""hour"":""3:00 PM - 9:00 PM""},{""day"":""Fri"",""hour"":""5:00 PM - 9:00 PM""},{""day"":""Sun"",""hour"":""Noon - 3:00 PM""}]",us/vt/winooski/150wcanalst/-1067402093,44.4907227,-73.19246504,"","Four Quarters Brewing",5404,VT,4quartersbrew,http://fourquartersbrewing.com
AVwdkhlUkufWRAb57MUO,"501 E Ohio St","Beer & Ale-Wholesale & Manufacturers,Brewery,Beer & Ale,Liquor Stores",Pittsburgh,US,"[{""day"":""Sat"",""hour"":""3:00 pm - 10:30 pm""},{""day"":""Thu - Fri"",""hour"":""5:00 pm - 10:30 pm""}]",us/pitt/pittsburgh/501eohiost/-1618728182,40.47848,-79.96847,"","Draai Laag Brewing Co.",15212,Pitt,draailaag,http://draailaag.com
AVwem4GvByjofQCxzzKd,"41 Lower Newton St",Brewers,"Saint Albans",US,"",us/stalbans/saintalbans/41lowernewtonst/1413488855,44.810713,-73.083558,"","14th Star Brewing Co Llc",5478,"St Albans","",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJdtBPmjhoOaHDsU-0LcO-T-Lf7_WgD6LkfUNE1OkVBwPKZe-GOYJEpu1EgoGV7mjCVl97TXDSPYJhN86T7rvHofPldKHnyycKUYzSIsbCxwKjgcx0NTZ7iknMpalxWtsy1uM2iXLbDNBD3AxJmV22bH6qjh8g4fW8xcznYr7MOuTfuC3JEQNQE6kQhip6vCX-uBf4tVhWhIvrt13SdpzCGZigGknx-HCS7h9TMk1LRL1_vA1rRo3VjlsWyB1WS1XLtkTsQx0Fx0ygw_PwH2-fKgYN76ZvkndHMHeZ2_ovwRu5JRK9TDZW6TGdtHRrKzBdAscqv-2irPzW5q43-1vXzlBf6oYGJRYmzvVNkSx8b-xG1g3CKttr9Q&placement=listing_profile&cs_user=unknown&cs_session=a895e033d7e5f31fc734ef981fb0a0d57ce2742b
AVwdzQ4OByjofQCxsn_N,"114 Spring St","Breweries,Bars & Clubs,Nightlife,Food & Drink",Marquette,US,"",us/mi/marquette/114springst/634065970,46.541656,-87.39375,"","Ore Dock Brewing Company",49855,MI,"",""
AVwdzV2WIN2L1WUfzV8G,"223 W Portage Ave","Brewery Downtown Sault Ste. Marie-Michigan,Brewery","Sault Sainte Marie",US,"[{""day"":""Fri - Sat"",""hour"":""Noon - 11:00 PM""},{""day"":""Mon - Thu, Sun"",""hour"":""Noon - 10:00 PM""}]",us/mi/saultsaintemarie/223wportageave/-652358352,46.50089107,-84.348348,"","Soo Brewing Company",49783,MI,"",http://soobrew.com
AVwemq4d_7pvs4fzEjnx,"1400 Ramada Dr","Brewery and Gastropub,Brewery","Paso Robles",US,"[{""day"":""Mon - Sun"",""hour"":""10:00 AM - 5:00 PM""},{""day"":""Mon - Sun"",""hour"":""11:00 AM - 9:00 PM""}]",us/heritagernch/pasorobles/1400ramadadr/-302719835,35.59637216,-120.694567,"","Firestone Walker Brewery",93446,"Heritage Rnch",firestonewalker,http://firestonebeer.com/tap-room-restaurant/
AVwdC0ZN_7pvs4fz1qx1,"6363 W Bell Rd","Hobby Shop,Shopping,TV Installation,Satellite Receivers,Satellite TV,Brewer Equipment Supplies & Services,Television & Radio Speakers Service & Repair,TV Service,Satellite Television Equipment Dealers,Satellite Equipment & System Dealers,Televisions,Cable Television Equipment,Digital TV,Technology,Beer Homebrewing Equipment & Supplies,Liquor Stores,Beer Dispensing & Cooling Equipment",Glendale,US,"[{""day"":""Monday - Friday"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Saturday"",""hour"":""9:00 AM - 6:00 PM""},{""day"":""Sunday"",""hour"":""11:00 AM - 5:00 PM""},{""day"":""Sat"",""hour"":""10:00 AM-04:00 PM""},{""day"":""Fri"",""hour"":""09:00 AM-04:00 PM""},{""day"":""Sun"",""hour"":""8:00 AM - 6:30 PM""},{""day"":""Mon - Sat"",""hour"":""8:00 AM - 9:30 PM""},{""day"":""Sun"",""hour"":""11:00 am - 5:00 pm""},{""day"":""Mon - Fri"",""hour"":""11:00 am - 7:00 pm""},{""day"":""Sat"",""hour"":""9:00 am - 6:00 pm""}]",us/az/glendale/6363wbellrd/-901960027,33.638332,-112.1959,"","What Ale's Ya",85308,AZ,"","http://local.yp.com/listings/details.aspx?num=a:13164546:13:4859924:14:0:7,http://www.whatalesya.com"
AVwdCKOpIN2L1WUfrgyS,"6227 Ne Pettibone Dr","Beverage Manufacturers,Breweries",Corvallis,US,"",us/or/corvallis/6227nepettibonedr/309322754,44.633494,-123.22654,"","Klaklanee Vineyard & Winery",97330,OR,"",""
AV1Tp4XwFcQ3k02bFTgc,"721 North Arizona Ave","Attraction,Bars,Clubs and Nightlife,Brewery",Gilbert,US,"",us/az/gilbert/721northarizonaave/1416961298,33.363113,-111.841157,"","Arizona Wilderness Brewing Co","",AZ,"",""
AV1TppWOFcQ3k02bFQ6E,"1398 Haight Street","Attraction,Bars,Clubs and Nightlife,Brewery,Pub","San Francisco",US,"",us/ca/sanfrancisco/1398haightstreet/442707317,37.770319,-122.445188,"","Magnolia Gastropub and Brewery","",CA,"",http://magnoliabrewing.com/haight/
